,question,label
447,Find The roots of the equations Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
448,Find The roots of the equations Add(Mul(Integer(-(d))Integer((d))Integer((d))Symbol(x)Add(Symbol(x)Integer((d))))Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d)))))) Integer((d)),polynomial_equation
449,Find The roots of the equations Add(Mul(Mul(Integer(-(d))Symbol(x))Add(Symbol(x)Mul(Integer(-(d))Integer((d)))))Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer((d)))Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))))) Integer((d)),polynomial_equation
450,Find The roots of the equations Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
451,Find The roots of the equations Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
452,Find The roots of the equations Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
453,Find The roots of the equations Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))) Integer((d)),polynomial_equation
454,Find The roots of the equations Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))) Integer((d)),polynomial_equation
455,Find an equation of the polynomial with roots Integer((d)) of multiplicity Integer((d)) Integer(-(d)) and Mul(Integer((d))Pow(Integer((d))Integer(-(d)))),polynomial_equation
456,If the polynomial Add(Mul(Mul(Integer(-(d))Symbol(x))Pow(Symbol(x)Integer((d))))Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)) has Symbol(x) root Integer((d)) of multiplicity Integer((d)) find Symbol(x) and the other roots,polynomial_equation
457,Show that Add(Symbol(x)Symbol(x)) is Symbol(x) factor of Add(Mul(Symbol(x)Symbol(x))Mul(Symbol(x)Symbol(x))) for any odd integer Symbol(x),polynomial_equation
458,the volume of Symbol(x) rectangular prism is Mul(Integer((d))Pow(Symbol(x)Integer((d)))) if the length is Integer((d)) meters longer than the height and the width is Integer((d)) meters less than the height find the dimension of the prism,polynomial_equation
459,An open box of volume (d)*\text{cm}**(d) was made from Symbol(x) Integer((d)) cm by Integer((d)) cm of cardboard by removing Symbol(x) square from each corner Find the dimensions of the open box,polynomial_equation
460,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
461,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
462,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
463,Find possible rational root rational root of polynomials Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
464,Find possible rational root rational root of polynomials Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
465,Find possible rational root rational root of polynomials Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
466,Find possible rational root rational root of polynomials Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
467,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
468,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
469,Find possible rational root rational root of polynomials Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Integer((d))) Integer((d)),polynomial_equation
470,Which of the following is an example of Symbol(x) polynomial equation Mul(Integer((d))Symbol(x)) Integer((d)) Symbol(x) Mul(Integer((d))Pow(Mul(Integer((d))Symbol(x))Integer(-(d)))) Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Symbol(x)Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Mul(Integer((d))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))))) Integer((d)) Add(Mul(Integer((d))Pow(Pow(Symbol(x)Integer((d)))Integer(-(d))))Pow(Symbol(x)Integer(-(d)))) Integer((d)),polynomial_equation
471,What is the degree of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
472,What value of Symbol(x) will make Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) equal to zero,polynomial_equation
473,Find Symbol(x) quadratic polynomial with roots Integer((d)) and Integer(-(d)),polynomial_equation
474,Find Symbol(x) cubic polynomial equation with roots Integer(-(d)) Integer((d)) and Integer((d)),polynomial_equation
475,According to Rational Root Theorem which of the following is NOT Symbol(x) possible root of the polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
476,Using Rational Root Theorem list all the possible rational roots of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
477,Which of the following is NOT Symbol(x) root of Mul(Symbol(x)Add(Symbol(x)Integer((d)))Add(Symbol(x)Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Add(Mul(Integer((d))Symbol(x))Integer((d)))) Integer((d)),polynomial_equation
478,If Integer((d)) is Symbol(x) rational root of the polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Symbol(x)Mul(Integer(-(d))Integer((d)))) Integer((d)) which of the following is true,polynomial_equation
479,How many possible real roots does the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)) have,polynomial_equation
480,If Integer(-(d)) is Symbol(x) root of Add(Mul(Integer(-(d))Integer((d))Symbol(x)Symbol(x))Mul(Integer((d))Symbol(x))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Integer((d)) then the value of Symbol(x) is __,polynomial_equation
481,Which of the following polynomial equations has Integer(-(d)) as Symbol(x) root,polynomial_equation
482,Identify all real roots of Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
483,The volume of Symbol(x) rectangular solid is Integer((d)) cubic units The width (w) is Integer((d)) units more than the height (h) and the length (l) is Integer((d)) unit more than Integer((d)) times the height Which correctly represents the length of the solid,polynomial_equation
484,The volume of Symbol(x) rectangular solid is Integer((d)) cubic units The width (w) is Integer((d)) units more than the height (h) and the length (l) is Integer((d)) unit more than Integer((d)) times the height What is the working equation to find the dimensions of the solid,polynomial_equation
485,Is the expression Symbol(x) polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))),polynomial_equation
486,Is the expression Symbol(x) polynomial Add(Mul(Integer((d))Symbol(x))Integer((d))Mul(Integer((d))Pow(Pow(Symbol(x)Integer((d)))Integer(-(d))))),polynomial_equation
487,Is the expression Symbol(x) polynomial Add(Pow(Integer((d))Symbol(x))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))),polynomial_equation
488,Is the expression Symbol(x) polynomial Add(Mul(Integer((d))Symbol(x))Integer((d))Mul(Integer((d))Pow(Symbol(x)Integer(-(d))))),polynomial_equation
489,Is the expression polynomial Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Pow(Mul(Integer((d))Symbol(x))Mul(Integer((d))Pow(Integer((d))Integer(-(d)))))Mul(Integer(-(d))Integer((d)))),polynomial_equation
490,What is the degree of polynomial Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Symbol(x)),polynomial_equation
491,What is the degree of polynomial Add(Symbol(x)Integer((d))),polynomial_equation
492,What is the degree of the polynomial expression Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))),polynomial_equation
493,What is the degree of the polynomial Mul(Integer((d))Pow(Symbol(x)Integer((d)))),polynomial_equation
494,What is the degree of polynomial Integer((d)),polynomial_equation
495,What is the degree of the polynomial equation Add(Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
496,What is the degree of the polynomial Add(Pow(Symbol(x)Integer((d)))Symbol(x)) Integer((d)),polynomial_equation
497,What is the degree of the polynomial equation Add(Mul(Integer((d))Pow(Integer((d))Integer(-(d)))Pow(Symbol(x)Integer((d))))Symbol(x)Integer((d))) Integer((d)),polynomial_equation
498,What is the degree of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Integer((d)))) Pow(Symbol(x)Integer((d))),polynomial_equation
499,what is the degree of the polynomial equation Add(Mul(Integer((d))Symbol(x))Mul(Integer((d))Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
500,What is the degree of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
501,Does the equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))) Integer((d)) Symbol(x) polynomial equation,polynomial_equation
502,Does the equation Add(Mul(Integer((d))Symbol(x))Mul(Integer((d))Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))Mul(Integer((d))Pow(Pow(Symbol(x)Integer((d)))Integer(-(d))))) Integer((d)) Symbol(x) polynomial equation,polynomial_equation
503,Does the equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)) Symbol(x) polynomial equation,polynomial_equation
504,Does the equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Mul(Integer((d))Pow(Symbol(x)Integer(-(d))))) Integer((d)) Symbol(x) polynomial equation,polynomial_equation
505,Does the equation Pow(Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x))))Mul(Integer((d))Pow(Integer((d))Integer(-(d))))) Integer((d)) Symbol(x) polynomial equationnn,polynomial_equation
506,Does the equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer(-(d)))))) polynomial equation,polynomial_equation
507,Does the equation Mul(Integer((d))Symbol(x)) Integer((d)) Symbol(x) polynomial equation,polynomial_equation
508,What is the degree of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
509,What is the degree of the polynomial equation Add(Mul(Integer(-(d))Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
510,What is the degree of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Integer((d))) Integer((d)),polynomial_equation
511,What is the degree of the polynomial equation Mul(Integer(-(d))Integer((d))Symbol(x)) Integer((d)),polynomial_equation
512,What is the degree of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
513,What is the roots of the polynomial equation Add(Symbol(x)Symbol(x)) Integer((d)),polynomial_equation
514,What is the roots of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
515,What is the roots of the polynomial equation Mul(Add(Symbol(x)Integer((d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))) Integer((d)),polynomial_equation
516,What is the roots of the polynomial equation Mul(Add(Symbol(x)Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Add(Mul(Integer((d))Symbol(x))Integer((d)))) Integer((d)),polynomial_equation
517,What is the roots of the polynomial equation Mul(Pow(Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Integer((d)))Add(Symbol(x)Mul(Integer(-(d))Integer((d))))Add(Symbol(x)Mul(Integer(-(d))Integer((d))))) Integer((d)),polynomial_equation
518,Find all the real roots of the polynomial equation Mul(Add(Mul(Integer((d))Symbol(x))Integer((d)))Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Integer((d))))) Integer((d)),polynomial_equation
519,Find all the real roots of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
520,Find all the real roots of the polynomial equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
521,Find all the real roots of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Integer((d))) Integer((d)),polynomial_equation
522,Find all the real roots of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Symbol(x)))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
523,Find all the real roots of the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
524,Find all the real roots Symbol(x) the polynomial equation Add(Pow(Symbol(x)Integer((d)))Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer((d))Symbol(x))Integer((d))) Integer((d)),polynomial_equation
525,Find all the real roots of the following equation Add(Mul(Integer((d))Pow(Symbol(x)Integer((d))))Mul(Integer(-(d))Mul(Integer((d))Integer((d))Pow(Symbol(x)Integer((d)))))Mul(Integer((d))Symbol(x))Mul(Integer(-(d))Integer((d)))) Integer((d)),polynomial_equation
526,Every polynomial equation P(x) of degree Symbol(x) has __ complex root,polynomial_equation
527,An nth degree polynomial equation can have __ real roots,polynomial_equation
528,The theorem that gives Symbol(x) list of possible rational roots of Symbol(x) polynomial equation is called __,polynomial_equation
